##技能ID（Type*100+lv）,INT_Type,名称,说明,所属大类,等级,等级上限,需求建筑等级,前置研究ID,粮食需求,石头需求,木材需求,铁矿需求,金币需求,道具需求1（ID#数量）,效果ID（BuffID）,效果值,研究时间（秒）,领主经验,战斗力,名字文本,描述文本,升级数值类型：0不显示，1绝对值，2百分数,图标,脚标
ID,Type,Desc,DEC,Class,Level,MaxLevel,BuildLevelReq,PreTech1ID,FoodReq,StoneReq,WoodReq,IronReq,CoinReq,Item1Req,Param1,Param2,Time,ExpAward,PowerAward,STR_LcT,STR_LcD,TYPE,Icon,Icon_Small
60402,604,0,0,6,2,10,12,0,55000,55000,41250,41250,20000,0,116,100,35200,80000,1000,LC_RESEARCH_Economy_604,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
60403,604,0,0,6,3,10,12,0,110000,110000,82500,82500,50000,0,116,150,77440,120000,2500,LC_RESEARCH_Economy_604,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
60404,604,0,0,6,4,10,14,60104#60204#60304,220000,220000,165000,165000,125000,0,116,250,170360,160000,6250,LC_RESEARCH_Economy_604,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
60405,604,0,0,6,5,10,16,0,440000,440000,330000,330000,312500,0,116,350,374790,200000,15625,LC_RESEARCH_Economy_604,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
60406,604,0,0,6,6,10,18,0,880000,880000,660000,660000,781250,0,116,450,824530,240000,39060,LC_RESEARCH_Economy_604,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
60407,604,0,0,6,7,10,20,60107#60207#60307,1760000,1760000,1320000,1320000,1953125,0,116,600,1813960,280000,97650,LC_RESEARCH_Economy_604,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
60408,604,0,0,6,8,10,22,60108#60208#60308,3520000,3520000,2640000,2640000,4882810,0,116,700,3990710,320000,244125,LC_RESEARCH_Economy_604,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
60409,604,0,0,6,9,10,24,60109#60209#60309,7040000,7040000,5280000,5280000,12207025,0,116,900,8779560,360000,610310,LC_RESEARCH_Economy_604,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
60410,604,0,0,6,10,10,25,60110#60210#60310,14080000,14080000,10560000,10560000,30517560,0,116,1600,19315030,400000,1525775,LC_RESEARCH_Economy_604,LC_COMMON_BUFF_TYPE_116,2,icon_college_eoc_02,0
60501,605,天赋记忆,解锁天赋记忆,6,1,10,12,60401,27500,27500,20625,20625,8000,0,203,1,16000,40000,400,LC_RESEARCH_Economy_605,LC_RESEARCH_Economy_605_D,1,icon_college_eoc_02,0
60502,605,0,0,6,2,10,12,0,55000,55000,41250,41250,20000,0,203,2,35200,80000,1000,LC_RESEARCH_Economy_605,LC_RESEARCH_Economy_605_D,1,icon_college_eoc_02,0
60503,605,0,0,6,3,10,12,0,110000,110000,82500,82500,50000,0,203,3,77440,120000,2500,LC_RESEARCH_Economy_605,LC_RESEARCH_Economy_605_D,1,icon_college_eoc_02,0
60504,605,0,0,6,4,10,14,60404,220000,220000,165000,165000,125000,0,203,4,170360,160000,6250,LC_RESEARCH_Economy_605,LC_RESEARCH_Economy_605_D,1,icon_college_eoc_02,0
60505,605,0,0,6,5,10,16,0,440000,440000,330000,330000,312500,0,203,5,374790,200000,15625,LC_RESEARCH_Economy_605,LC_RESEARCH_Economy_605_D,1,icon_college_eoc_02,0
60506,605,0,0,6,6,10,18,0,880000,880000,660000,660000,781250,0,203,6,824530,240000,39060,LC_RESEARCH_Economy_605,LC_RESEARCH_Economy_605_D,1,icon_college_eoc_02,0
60507,605,0,0,6,7,10,20,60407,1760000,1760000,1320000,1320000,1953125,0,203,7,1813960,280000,97650,LC_RESEARCH_Economy_605,LC_RESEARCH_Economy_605_D,1,icon_college_eoc_02,0
60508,605,0,0,6,8,10,22,60408,3520000,3520000,2640000,2640000,4882810,0,203,8,3990710,320000,244125,LC_RESEARCH_Economy_605,LC_RESEARCH_Economy_605_D,1,icon_college_eoc_02,0
60509,605,0,0,6,9,10,24,60409,7040000,7040000,5280000,5280000,12207025,0,203,9,8779560,360000,610310,LC_RESEARCH_Economy_605,LC_RESEARCH_Economy_605_D,1,icon_college_eoc_02,0
60510,605,0,0,6,10,10,25,60410,14080000,14080000,10560000,10560000,30517560,0,203,10,19315030,400000,1525775,LC_RESEARCH_Economy_605,LC_RESEARCH_Economy_605_D,1,icon_college_eoc_02,0
60601,606,医院容量,增加医院容量,6,1,10,12,60401,27500,27500,20625,20625,8000,0,220,50,16000,40000,400,LC_RESEARCH_Economy_606,LC_COMMON_BUFF_TYPE_220,2,icon_college_eoc_02,0
60602,606,0,0,6,2,10,12,0,55000,55000,41250,41250,20000,0,220,100,35200,80000,1000,LC_RESEARCH_Economy_606,LC_COMMON_BUFF_TYPE_220,2,icon_college_eoc_02,0
60603,606,0,0,6,3,10,12,0,110000,110000,82500,82500,50000,0,220,150,77440,120000,2500,LC_RESEARCH_Economy_606,LC_COMMON_BUFF_TYPE_220,2,icon_college_eoc_02,0
60604,606,0,0,6,4,10,14,60404,220000,220000,165000,165000,125000,0,220,200,170360,160000,6250,LC_RESEARCH_Economy_606,LC_COMMON_BUFF_TYPE_220,2,icon_college_eoc_02,0
60605,606,0,0,6,5,10,16,0,440000,440000,330000,330000,312500,0,220,250,374790,200000,15625,LC_RESEARCH_Economy_606,LC_COMMON_BUFF_TYPE_220,2,icon_college_eoc_02,0
60606,606,0,0,6,6,10,18,0,880000,880000,660000,660000,781250,0,220,300,824530,240000,39060,LC_RESEARCH_Economy_606,LC_COMMON_BUFF_TYPE_220,2,icon_college_eoc_02,0
60607,606,0,0,6,7,10,20,60407,1760000,1760000,1320000,1320000,1953125,0,220,400,1813960,280000,97650,LC_RESEARCH_Economy_606,LC_COMMON_BUFF_TYPE_220,2,icon_college_eoc_02,0
60608,606,0,0,6,8,10,22,60408,3520000,3520000,2640000,2640000,4882810,0,220,500,3990710,320000,244125,LC_RESEARCH_Economy_606,LC_COMMON_BUFF_TYPE_220,2,icon_college_eoc_02,0
60609,606,0,0,6,9,10,24,60409,7040000,7040000,5280000,5280000,12207025,0,220,600,8779560,360000,610310,LC_RESEARCH_Economy_606,LC_COMMON_BUFF_TYPE_220,2,icon_college_eoc_02,0
60610,606,0,0,6,10,10,25,60410,14080000,14080000,10560000,10560000,30517560,0,220,1000,19315030,400000,1525775,LC_RESEARCH_Economy_606,LC_COMMON_BUFF_TYPE_220,2,icon_college_eoc_02,0
60701,607,快速换装,解锁领主装备存储组合,6,1,10,12,60401,27500,27500,20625,20625,8000,0,221,1,16000,40000,400,LC_RESEARCH_Economy_607,LC_COMMON_BUFF_TYPE_221,1,icon_college_eoc_02,0
60702,607,0,0,6,2,10,12,0,55000,55000,41250,41250,20000,0,221,2,35200,80000,1000,LC_RESEARCH_Economy_607,LC_COMMON_BUFF_TYPE_221,1,icon_college_eoc_02,0
60703,607,0,0,6,3,10,12,0,110000,110000,82500,82500,50000,0,221,3,77440,120000,2500,LC_RESEARCH_Economy_607,LC_COMMON_BUFF_TYPE_221,1,icon_college_eoc_02,0
60704,607,0,0,6,4,10,14,60404,220000,220000,165000,165000,125000,0,221,4,170360,160000,6250,LC_RESEARCH_Economy_607,LC_COMMON_BUFF_TYPE_221,1,icon_college_eoc_02,0
60705,607,0,0,6,5,10,16,0,440000,440000,330000,330000,312500,0,221,5,374790,200000,15625,LC_RESEARCH_Economy_607,LC_COMMON_BUFF_TYPE_221,1,icon_college_eoc_02,0
60706,607,0,0,6,6,10,18,0,880000,880000,660000,660000,781250,0,221,6,824530,240000,39060,LC_RESEARCH_Economy_607,LC_COMMON_BUFF_TYPE_221,1,icon_college_eoc_02,0
60707,607,0,0,6,7,10,20,60407,1760000,1760000,1320000,1320000,1953125,0,221,7,1813960,280000,97650,LC_RESEARCH_Economy_607,LC_COMMON_BUFF_TYPE_221,1,icon_college_eoc_02,0
60708,607,0,0,6,8,10,22,60408,3520000,3520000,2640000,2640000,4882810,0,221,8,3990710,320000,244125,LC_RESEARCH_Economy_607,LC_COMMON_BUFF_TYPE_221,1,icon_college_eoc_02,0
60709,607,0,0,6,9,10,24,60409,7040000,7040000,5280000,5280000,12207025,0,221,9,8779560,360000,610310,LC_RESEARCH_Economy_607,LC_COMMON_BUFF_TYPE_221,1,icon_college_eoc_02,0
60710,607,0,0,6,10,10,25,60410,14080000,14080000,10560000,10560000,30517560,0,221,10,19315030,400000,1525775,LC_RESEARCH_Economy_607,LC_COMMON_BUFF_TYPE_221,1,icon_college_eoc_02,0
